Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,r0-E,r0-Hp,p0-K,p1-K,Value,p0-eps,p1-eps,p0-ka,p1-ka,r0-n,r0-nO2,p0-rho,p1-rho,
-1,0,2.46e+12,1.0,0.0,1728.2124672326768,1207.827666820151,1.74e+05,98563.48007239989,8693.301424360974,0.0,5.710151165394211e-05,0.9855728569074454,0.7783966669836273,0.2655489176905551,0.20095223398257378,0.9971869158432867,0.0,1683.0,1235.0,
0,38.4910,2.50e+12,1.0,0.0,1594.3169651958692,1161.3567882649595,1.76e+05,100421.36728791402,9593.467642762695,0.0,5.532452207040404e-05,0.8664836547405292,0.9188220307065592,0.2904531023584317,0.1995902310225054,1.1984860084294402,0.0,1683.0,1235.0,
1,79.4360,2.50e+12,1.0,0.0,1594.3169651958692,1161.3567882649595,1.76e+05,100421.36728791402,9593.467642762695,0.0,5.532452207040404e-05,0.8664836547405292,0.9188220307065592,0.2904531023584317,0.1995902310225054,1.1984860084294402,0.0,1683.0,1235.0,
2,125.4370,2.46e+12,1.0,0.0,1374.9191333517792,1288.148541925022,1.82e+05,101466.88603348233,9759.201652658794,0.0,3.566776804526139e-05,0.8691292748210815,0.9165225076045045,0.29730290131440773,0.21820129899856355,0.9169660090287239,0.0,1683.0,1235.0,
3,173.1440,2.46e+12,1.0,0.0,1374.9191333517792,1288.148541925022,1.82e+05,101466.88603348233,9759.201652658794,0.0,3.566776804526139e-05,0.8691292748210815,0.9165225076045045,0.29730290131440773,0.21820129899856355,0.9169660090287239,0.0,1683.0,1235.0,
4,221.8740,2.50e+12,1.0,0.0,1577.0017394376316,1162.1080963852614,1.78e+05,95567.35639962343,9745.30590245211,0.0,1.980520130413119e-05,0.9290813274054194,0.9078906944191729,0.27959234990408055,0.20359035955954957,1.0856358229658727,0.0,1683.0,1235.0,
5,267.9710,2.50e+12,1.0,0.0,1577.0017394376316,1162.1080963852614,1.78e+05,95567.35639962343,9745.30590245211,0.0,1.980520130413119e-05,0.9290813274054194,0.9078906944191729,0.27959234990408055,0.20359035955954957,1.0856358229658727,0.0,1683.0,1235.0,
6,321.7710,2.50e+12,1.0,0.0,1577.0017394376316,1162.1080963852614,1.78e+05,95567.35639962343,9745.30590245211,0.0,1.980520130413119e-05,0.9290813274054194,0.9078906944191729,0.27959234990408055,0.20359035955954957,1.0856358229658727,0.0,1683.0,1235.0,
7,373.1741,2.45e+12,1.0,0.0,1488.071307013514,1126.849905168399,1.79e+05,98488.42660515776,10330.919637507706,0.0,1.2700110419250475e-05,0.8946224254924943,0.8763190209900595,0.2935869577345426,0.19597367520851264,1.0327262793120768,0.0,1683.0,1235.0,
8,429.1767,2.45e+12,1.0,0.0,1505.2275544717115,1151.1997167776913,1.78e+05,98397.54734363625,10344.948805033262,0.0,1.0644550710007468e-05,0.8897644706916878,0.8796225068607242,0.29103343770402224,0.19748342972808555,1.040635030312591,0.0,1683.0,1235.0,
9,497.4766,2.53e+12,1.0,0.0,1518.9193619193434,1186.5578382219264,1.79e+05,97644.01435403574,10544.775776659659,0.0,8.412106647715317e-06,0.9033283030463399,0.8851546216786836,0.28512184134490137,0.19502939188386723,1.028608727922017,0.0,1683.0,1235.0,
10,559.0027,2.49e+12,1.0,0.0,1527.5464498949145,1183.622859847286,1.78e+05,96341.920382155,10539.522446656169,0.0,7.418359894772006e-06,0.9012950113975414,0.8876636923681028,0.2873609096434538,0.1972491197402786,1.057017147430357,0.0,1683.0,1235.0,
11,619.6708,2.49e+12,1.0,0.0,1526.0845542067834,1167.2949409210112,1.78e+05,96911.38402125394,10313.774010927367,0.0,6.262367186376658e-06,0.897738500676157,0.878630723973036,0.2915995489739477,0.19655903939595537,1.0532282348907234,0.0,1683.0,1235.0,
12,675.2880,2.53e+12,1.0,0.0,1509.937214806762,1155.8055849443779,1.78e+05,97736.81151807866,10376.221874590432,0.0,5.790281917373435e-06,0.8926141302351521,0.8748993105849185,0.28727022780214245,0.19709349377886692,1.0354116256720802,0.0,1683.0,1235.0,
13,733.5910,2.49e+12,1.0,0.0,1511.839025893963,1172.761238325484,1.78e+05,98329.69928835628,10354.523157251768,0.0,4.839040659214157e-06,0.8951413969478426,0.8805672897697719,0.2844409079411812,0.1954329743687503,1.0446253081259842,0.0,1683.0,1235.0,
14,791.0770,2.49e+12,1.0,0.0,1511.9400398677935,1167.0095710218457,1.78e+05,96747.1871791067,10601.528494802837,0.0,3.1903047532061386e-06,0.896995606441964,0.8742697227781059,0.28992265240781506,0.19529315384666557,1.0429344867340542,0.0,1683.0,1235.0,
15,847.4510,2.48e+12,1.0,0.0,1523.9542074662438,1162.3699395215253,1.78e+05,98823.34287204819,10301.616468348195,0.0,3.041820299790647e-06,0.8932417865325328,0.8739897088322086,0.2893601816548617,0.192756239243069,1.052411954107398,0.0,1683.0,1235.0,
16,904.3940,2.48e+12,1.0,0.0,1523.9542074662438,1162.3699395215253,1.78e+05,98823.34287204819,10301.616468348195,0.0,3.041820299790647e-06,0.8932417865325328,0.8739897088322086,0.2893601816548617,0.192756239243069,1.052411954107398,0.0,1683.0,1235.0,
17,962.8430,2.51e+12,1.0,0.0,1516.767194841104,1160.6816896422533,1.78e+05,98362.89148601929,10479.955233716093,0.0,2.566308771205516e-06,0.893185343995955,0.8772174383551048,0.28970994582351034,0.1961839083338207,1.0573520466631654,0.0,1683.0,1235.0,
18,1021.5310,2.51e+12,1.0,0.0,1511.9105786413895,1175.1952450980352,1.79e+05,98274.00117022292,10282.038090976434,0.0,2.5649239508219613e-06,0.8963254156027848,0.880838278914859,0.2905362108358368,0.19310202273993976,1.037650482986906,0.0,1683.0,1235.0,
19,1079.6060,2.51e+12,1.0,0.0,1511.9105786413895,1175.1952450980352,1.79e+05,98274.00117022292,10282.038090976434,0.0,2.5649239508219613e-06,0.8963254156027848,0.880838278914859,0.2905362108358368,0.19310202273993976,1.037650482986906,0.0,1683.0,1235.0,
20,1135.4880,2.47e+12,1.0,0.0,1509.280498948885,1164.0317493691923,1.78e+05,97749.06420024455,10139.891057058529,0.0,1.8468228383292786e-06,0.893683397169192,0.8735059629184405,0.29321947648491486,0.19318063779835115,1.0349106884515509,0.0,1683.0,1235.0,
21,1198.8490,2.48e+12,1.0,0.0,1506.7962618972151,1160.9065806582007,1.78e+05,97853.44746619715,10091.887150890569,0.0,1.601228653050812e-06,0.8938190283354485,0.8753282750015718,0.292382080108041,0.19357437755804902,1.039812186733398,0.0,1683.0,1235.0,
22,1253.2470,2.45e+12,1.0,0.0,1501.1388889877917,1166.6392856009943,1.79e+05,97453.38989574618,9886.20147734902,0.0,1.2827155334803885e-06,0.8925216609748718,0.8719585312641207,0.2941782797724644,0.19152779354729116,1.0293167767957148,0.0,1683.0,1235.0,
23,1308.4430,2.43e+12,1.0,0.0,1500.5027707063255,1171.288026734714,1.79e+05,97526.70362965022,9835.635628719916,0.0,6.947333944622027e-07,0.8957939219192186,0.8707975152247434,0.2957092304489427,0.1920559241062938,1.0141947211321227,0.0,1683.0,1235.0,
24,1364.8940,2.43e+12,1.0,0.0,1500.5027707063255,1171.288026734714,1.79e+05,97526.70362965022,9835.635628719916,0.0,6.947333944622027e-07,0.8957939219192186,0.8707975152247434,0.2957092304489427,0.1920559241062938,1.0141947211321227,0.0,1683.0,1235.0,
25,1420.9370,2.43e+12,1.0,0.0,1500.5027707063255,1171.288026734714,1.79e+05,97526.70362965022,9835.635628719916,0.0,6.947333944622027e-07,0.8957939219192186,0.8707975152247434,0.2957092304489427,0.1920559241062938,1.0141947211321227,0.0,1683.0,1235.0,
26,1482.6790,2.45e+12,1.0,0.0,1501.582424250882,1169.3230544253397,1.79e+05,97904.23026623404,9735.523508566559,0.0,6.840779172511728e-07,0.8943608419537741,0.8689610698868677,0.2976389361119579,0.19048482229455826,1.0161431767312006,0.0,1683.0,1235.0,
27,1537.8660,2.45e+12,1.0,0.0,1505.0393912721765,1173.4860817287922,1.79e+05,97984.1090780636,9937.900429128056,0.0,6.579200836445789e-07,0.8940082176068436,0.8714019871817913,0.2948483805158336,0.19226591017230096,1.0254078156521635,0.0,1683.0,1235.0,
28,1592.5940,2.42e+12,1.0,0.0,1503.3707909073842,1175.2612890533044,1.79e+05,97740.79417300533,9688.746303558253,0.0,5.292288134898506e-07,0.894647072006528,0.8665500742008759,0.2976227923137794,0.19038229808153823,1.0134930016159132,0.0,1683.0,1235.0,
29,1656.9860,2.44e+12,1.0,0.0,1502.0534833688787,1172.5287740656026,1.79e+05,97831.99925050965,9839.715726723374,0.0,5.24129350396022e-07,0.8942744129022943,0.8710646386577536,0.2953774254045006,0.1914500372476151,1.0200688426898612,0.0,1683.0,1235.0,
30,1717.4460,2.43e+12,1.0,0.0,1502.1020700124063,1173.9789841997695,1.79e+05,97682.0909004283,9785.187350794184,0.0,4.83060003952412e-07,0.8947627166542585,0.8687056146614514,0.2963309648013487,0.19140822456497625,1.0150099868927356,0.0,1683.0,1235.0,
31,1773.2760,2.43e+12,1.0,0.0,1500.8601932872698,1175.4335911463095,1.79e+05,97625.52084897817,9740.777581921046,0.0,4.3359735513068443e-07,0.8950509417794703,0.8688778800314937,0.29651854809958167,0.19130970072807524,1.0133663086638196,0.0,1683.0,1235.0,
32,1826.5780,2.43e+12,1.0,0.0,1500.4008138627196,1177.153519490764,1.79e+05,97605.28963557069,9785.262085524824,0.0,4.3188441712356343e-07,0.895051365948778,0.8700853899749739,0.2957216073110677,0.19161789289876446,1.0149029657348385,0.0,1683.0,1235.0,
33,1881.1640,2.44e+12,1.0,0.0,1499.1280488175153,1173.6126686621783,1.79e+05,97792.11636347653,9750.458567297559,0.0,4.261257247554073e-07,0.8951807103929571,0.8706004342976752,0.29632165098938634,0.19074839264636753,1.013432601960436,0.0,1683.0,1235.0,
34,1939.6120,2.43e+12,1.0,0.0,1499.4488759162996,1176.8607012532607,1.79e+05,97581.27185119785,9744.308383990498,0.0,4.010325546250392e-07,0.8957906907995836,0.8704309092923461,0.29637819948481703,0.1910987517965289,1.0127774019665146,0.0,1683.0,1235.0,
35,2007.6700,2.43e+12,1.0,0.0,1499.4488759162996,1176.8607012532607,1.79e+05,97581.27185119785,9744.308383990498,0.0,4.010325546250392e-07,0.8957906907995836,0.8704309092923461,0.29637819948481703,0.1910987517965289,1.0127774019665146,0.0,1683.0,1235.0,
36,2063.4620,2.43e+12,1.0,0.0,1498.939550040248,1176.0025082914563,1.79e+05,97601.7083946658,9754.139740932138,0.0,3.9836715021844e-07,0.8953423476733346,0.8707836224272443,0.2960200454607772,0.19134143397922276,1.0142620964158853,0.0,1683.0,1235.0,
37,2120.0360,2.43e+12,1.0,0.0,1497.7888400371394,1178.286954229051,1.79e+05,97522.77480701264,9752.149313064885,0.0,3.8927543007664795e-07,0.8962473696470876,0.8722044744995914,0.29598590945062164,0.19137086489893007,1.012744107901964,0.0,1683.0,1235.0,
38,2179.0940,2.43e+12,1.0,0.0,1497.7888400371394,1178.286954229051,1.79e+05,97522.77480701264,9752.149313064885,0.0,3.8927543007664795e-07,0.8962473696470876,0.8722044744995914,0.29598590945062164,0.19137086489893007,1.012744107901964,0.0,1683.0,1235.0,
39,2234.7220,2.43e+12,1.0,0.0,1497.249956361706,1180.085082638706,1.79e+05,97439.61835400379,9754.949448090932,0.0,3.757067169858565e-07,0.896312559682019,0.8722018704269351,0.29588892733464633,0.19126063040969415,1.0118678915473949,0.0,1683.0,1235.0,
40,2289.1740,2.43e+12,1.0,0.0,1496.7694278778872,1180.4896385058871,1.79e+05,97301.2331768469,9723.680957229215,0.0,3.713307334632861e-07,0.8973488008238228,0.8732409472421855,0.29595526449516696,0.19120054820838056,1.0113867256909956,0.0,1683.0,1235.0,
41,2344.8880,2.42e+12,1.0,0.0,1496.2073819776565,1179.2863680985456,1.79e+05,97121.9253631088,9700.477919231578,0.0,3.62131851249678e-07,0.8973564242781161,0.8721670678565223,0.29591158846972754,0.19143336303838093,1.0102153396113724,0.0,1683.0,1235.0,
42,2405.8540,2.41e+12,1.0,0.0,1492.6518757803678,1185.7061221119461,1.79e+05,96655.09965451527,9661.836466897646,0.0,3.281448879017883e-07,0.8997752232553335,0.874751704731494,0.2956139613784375,0.19148155725267724,1.0057519308655352,0.0,1683.0,1235.0,
43,2455.9710,2.41e+12,1.0,0.0,1490.3193742190492,1190.1141435510904,1.79e+05,96400.09610994576,9641.16321846178,0.0,3.155519101572391e-07,0.9007587663982799,0.8755417863246624,0.2953809882858448,0.1916959434586626,1.0021506820585098,0.0,1683.0,1235.0,
44,2510.9205,2.40e+12,1.0,0.0,1487.7950523472289,1193.400728318642,1.79e+05,96150.50479443982,9638.629816135575,0.0,2.965202809848243e-07,0.9015145615307547,0.8770637513766023,0.2950768539087528,0.1914201128314149,1.0002834721708482,0.0,1683.0,1235.0,
45,2564.9909,2.39e+12,1.0,0.0,1486.590439821842,1195.6818036001234,1.79e+05,95902.15666818054,9579.939710596329,0.0,2.847626697724874e-07,0.9029200711196139,0.8775309933815181,0.29507340704488816,0.19184082930803736,0.9974401257119219,0.0,1683.0,1235.0,
46,2623.7778,2.40e+12,1.0,0.0,1485.711902432468,1191.5313275729377,1.79e+05,96075.94184680661,9595.771248105451,0.0,2.692851304861171e-07,0.901517573548309,0.8774139682783684,0.29489672387653554,0.19171136591596666,0.9994700351856731,0.0,1683.0,1235.0,
47,2682.3806,2.39e+12,1.0,0.0,1484.1323667635015,1195.8929802730422,1.80e+05,95779.41313879857,9579.149859240675,0.0,2.6664038696004936e-07,0.9025956887731315,0.8777624597580533,0.2946825451810812,0.1918137237081611,0.9962101377070638,0.0,1683.0,1235.0,
48,2737.6070,2.39e+12,1.0,0.0,1480.8060676352864,1198.35113794473,1.80e+05,95460.13088854728,9551.220513752858,0.0,2.452485162133123e-07,0.9037349751338595,0.8792808390448809,0.2944040175236948,0.19173014979884384,0.9929435818079801,0.0,1683.0,1235.0,
49,2796.0740,2.39e+12,1.0,0.0,1480.6719098352894,1198.1267054373325,1.80e+05,95482.95250774988,9550.934299470324,0.0,2.3717888104893794e-07,0.9036853300845067,0.879281267632545,0.294393676196833,0.1917150111000234,0.9927830288394387,0.0,1683.0,1235.0,
50,2849.6350,2.39e+12,1.0,0.0,1480.0876718497966,1198.0103793717872,1.80e+05,95395.25297366662,9521.693186863926,0.0,2.162923038798344e-07,0.9045204474584052,0.880142846712009,0.2945775272948662,0.19123520674047068,0.9920455831827765,0.0,1683.0,1235.0,
51,2905.4910,2.39e+12,1.0,0.0,1480.0876718497966,1198.0103793717872,1.80e+05,95395.25297366662,9521.693186863926,0.0,2.162923038798344e-07,0.9045204474584052,0.880142846712009,0.2945775272948662,0.19123520674047068,0.9920455831827765,0.0,1683.0,1235.0,
52,2960.7620,2.39e+12,1.0,0.0,1478.8516944171206,1197.5707924559426,1.80e+05,95130.10074366168,9532.91844959747,0.0,2.0851820854721696e-07,0.905580153472442,0.8814149178842559,0.2941728198413623,0.19113872727434394,0.9916010511564586,0.0,1683.0,1235.0,
53,3015.1420,2.38e+12,1.0,0.0,1475.623058925827,1198.0695674800872,1.80e+05,95118.3400815549,9501.720976162374,0.0,1.957435064774395e-07,0.904867052521021,0.8815666592886704,0.29385881327435015,0.19152131063750522,0.9897085042428182,0.0,1683.0,1235.0,
54,3063.5810,2.38e+12,1.0,0.0,1475.623058925827,1198.0695674800872,1.80e+05,95118.3400815549,9501.720976162374,0.0,1.957435064774395e-07,0.904867052521021,0.8815666592886704,0.29385881327435015,0.19152131063750522,0.9897085042428182,0.0,1683.0,1235.0,
55,3116.9730,2.39e+12,1.0,0.0,1473.7978611107546,1200.7663356521125,1.80e+05,94820.19806975298,9488.158294464474,0.0,1.8525307994700644e-07,0.9060406794198388,0.8828023553400668,0.29374647419135796,0.19113867174441096,0.9874423747853862,0.0,1683.0,1235.0,
56,3170.9130,2.39e+12,1.0,0.0,1473.7978611107546,1200.7663356521125,1.80e+05,94820.19806975298,9488.158294464474,0.0,1.8525307994700644e-07,0.9060406794198388,0.8828023553400668,0.29374647419135796,0.19113867174441096,0.9874423747853862,0.0,1683.0,1235.0,
57,3226.0460,2.38e+12,1.0,0.0,1470.186911200321,1201.9468571577893,1.80e+05,94675.2375650742,9468.271804351753,0.0,1.734968003087166e-07,0.9061551990275158,0.8842364857794804,0.293183153356008,0.19136382315772932,0.985955816179473,0.0,1683.0,1235.0,
58,3277.2780,2.38e+12,1.0,0.0,1469.1418530329533,1201.5365785027072,1.80e+05,94352.84227398757,9429.573946006461,0.0,1.6524059861556472e-07,0.907519560778291,0.8844063343787929,0.29330615058732157,0.1912221379170983,0.9834211722130817,0.0,1683.0,1235.0,
59,3327.1800,2.38e+12,1.0,0.0,1469.1418530329533,1201.5365785027072,1.80e+05,94352.84227398757,9429.573946006461,0.0,1.6524059861556472e-07,0.907519560778291,0.8844063343787929,0.29330615058732157,0.1912221379170983,0.9834211722130817,0.0,1683.0,1235.0,
60,3381.7050,2.37e+12,1.0,0.0,1465.4316036158616,1202.9140721995702,1.80e+05,94156.07484257867,9399.792902623794,0.0,1.5817285405532988e-07,0.9075879104003514,0.885364019059289,0.2927956407778245,0.19136847524356404,0.9811181928354837,0.0,1683.0,1235.0,
61,3428.7780,2.37e+12,1.0,0.0,1465.635727873395,1202.0625435123407,1.80e+05,94120.73843037931,9398.263504047944,0.0,1.5296191231541221e-07,0.9078392002630874,0.8855419823274606,0.29281567981974255,0.19122229617951547,0.9814443154890456,0.0,1683.0,1235.0,
62,3477.9870,2.38e+12,1.0,0.0,1464.2160740736813,1203.8718148778562,1.80e+05,94037.77850612302,9404.871475267591,0.0,1.4425368954936138e-07,0.9078439261910562,0.8865354015888691,0.2925624128303277,0.19110410849206402,0.9813614074591711,0.0,1683.0,1235.0,
63,3531.9690,2.37e+12,1.0,0.0,1463.5494585839833,1202.5628731150296,1.80e+05,93932.1307415714,9367.635409638366,0.0,1.4189765878738078e-07,0.9083561034769398,0.8862283312742048,0.29265386548372674,0.1912916640078582,0.9796510498306863,0.0,1683.0,1235.0,
64,3586.9170,2.38e+12,1.0,0.0,1463.9669752246025,1202.693876487943,1.80e+05,94012.77829069423,9380.050946419058,0.0,1.370707372881027e-07,0.9082978200951521,0.8867016690137401,0.29265138215767833,0.19113037316174014,0.9806524100898848,0.0,1683.0,1235.0,
65,3635.9550,2.38e+12,1.0,0.0,1463.9669752246025,1202.693876487943,1.80e+05,94012.77829069423,9380.050946419058,0.0,1.370707372881027e-07,0.9082978200951521,0.8867016690137401,0.29265138215767833,0.19113037316174014,0.9806524100898848,0.0,1683.0,1235.0,
66,3689.3930,2.38e+12,1.0,0.0,1459.5925817020832,1203.254042560909,1.81e+05,93695.84291026017,9344.272409077608,0.0,1.3164142707965227e-07,0.9090399074790751,0.8887903212555085,0.2920805324429676,0.19099243579638914,0.978584773144181,0.0,1683.0,1235.0,
67,3739.7050,2.38e+12,1.0,0.0,1458.246452437103,1205.720186924223,1.81e+05,93598.43193692646,9346.816206480627,0.0,1.22779303958599e-07,0.909480722353067,0.8899408534968627,0.2920583627530704,0.19031149940470338,0.977475462952458,0.0,1683.0,1235.0,
68,3790.5640,2.38e+12,1.0,0.0,1458.246452437103,1205.720186924223,1.81e+05,93598.43193692646,9346.816206480627,0.0,1.22779303958599e-07,0.909480722353067,0.8899408534968627,0.2920583627530704,0.19031149940470338,0.977475462952458,0.0,1683.0,1235.0,
69,3846.3360,2.38e+12,1.0,0.0,1458.246452437103,1205.720186924223,1.81e+05,93598.43193692646,9346.816206480627,0.0,1.22779303958599e-07,0.909480722353067,0.8899408534968627,0.2920583627530704,0.19031149940470338,0.977475462952458,0.0,1683.0,1235.0,
70,3894.2990,2.38e+12,1.0,0.0,1458.246452437103,1205.720186924223,1.81e+05,93598.43193692646,9346.816206480627,0.0,1.22779303958599e-07,0.909480722353067,0.8899408534968627,0.2920583627530704,0.19031149940470338,0.977475462952458,0.0,1683.0,1235.0,
71,3946.3180,2.38e+12,1.0,0.0,1458.4081560684258,1205.7898692893823,1.81e+05,93690.9572393786,9351.868619881297,0.0,1.2046355080640993e-07,0.9089579890013426,0.8896762706350476,0.2919464054631695,0.19056403897026275,0.9781002347413,0.0,1683.0,1235.0,
72,3992.9080,2.38e+12,1.0,0.0,1457.1497211198002,1207.7794027572186,1.81e+05,93672.3863229847,9359.561300250956,0.0,1.197841627145243e-07,0.9089914277529547,0.8908683161452162,0.29175242954487773,0.1902421461655518,0.9780398999968638,0.0,1683.0,1235.0,
73,4044.1680,2.38e+12,1.0,0.0,1457.6706316372824,1207.1837424398009,1.81e+05,93733.5773184421,9364.487899452863,0.0,1.185228092452949e-07,0.9087848690367937,0.8905974585014006,0.29183006877109585,0.1902673193423893,0.978504974908752,0.0,1683.0,1235.0,
74,4090.5610,2.38e+12,1.0,0.0,1456.2016899051423,1206.2604100481458,1.81e+05,93588.68084594136,9343.704065579379,0.0,1.1601000031397133e-07,0.9092203754385619,0.8909941074544954,0.29168849806837127,0.19031142858079403,0.977252597687911,0.0,1683.0,1235.0,
75,4136.2170,2.39e+12,1.0,0.0,1456.759871501134,1206.1748336429055,1.81e+05,93667.03342617991,9352.672904116811,0.0,1.1398720501222818e-07,0.9090595317561972,0.8910206631578528,0.2917583304421155,0.1901549970988699,0.977859527568327,0.0,1683.0,1235.0,
76,4186.7220,2.39e+12,1.0,0.0,1453.3031350807755,1205.9201938741962,1.81e+05,93421.39969398797,9327.31124691921,0.0,1.1277718462425544e-07,0.9096589550907723,0.8926295958638917,0.2913659758356894,0.18987538807580048,0.9759945686605963,0.0,1683.0,1235.0,
77,4237.5300,2.39e+12,1.0,0.0,1452.925781590675,1207.650736572787,1.81e+05,93498.86097443788,9351.585697727118,0.0,1.1154233821094734e-07,0.9092665090476676,0.8933472024554173,0.291215959206968,0.18961068327224465,0.9768273277774009,0.0,1683.0,1235.0,
78,4339.0300,2.39e+12,1.0,0.0,1452.1673200375913,1206.7327062773295,1.81e+05,93560.94429980897,9349.06634899808,0.0,1.0781387675819145e-07,0.9091225516072764,0.8939001441860899,0.291096333252144,0.18968789518766033,0.9769968232693819,0.0,1683.0,1235.0,
79,4491.9860,2.39e+12,1.0,0.0,1452.1673200375913,1206.7327062773295,1.81e+05,93560.94429980897,9349.06634899808,0.0,1.0781387675819145e-07,0.9091225516072764,0.8939001441860899,0.291096333252144,0.18968789518766033,0.9769968232693819,0.0,1683.0,1235.0,
80,4625.9610,2.40e+12,1.0,0.0,1451.2143704952246,1207.0003380753633,1.81e+05,93605.95572679472,9350.90216251131,0.0,1.0099948392712658e-07,0.9089114333495274,0.8947380152014974,0.2908929223562891,0.18954350066333644,0.9773480083285785,0.0,1683.0,1235.0,
81,4734.3140,2.40e+12,1.0,0.0,1451.2143704952246,1207.0003380753633,1.81e+05,93605.95572679472,9350.90216251131,0.0,1.0099948392712658e-07,0.9089114333495274,0.8947380152014974,0.2908929223562891,0.18954350066333644,0.9773480083285785,0.0,1683.0,1235.0,
82,4842.1410,2.41e+12,1.0,0.0,1449.6153331832634,1210.9776804764088,1.81e+05,93810.51204381061,9389.37292329251,0.0,9.576929375771058e-08,0.9078062245739282,0.8966673075107792,0.2903813544360297,0.18896962142641172,0.9792658633986384,0.0,1683.0,1235.0,
