Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,r0-E,r0-Hp,p0-K,p1-K,Value,p0-eps,p1-eps,p0-ka,p1-ka,r0-n,r0-nO2,p0-rho,p1-rho,
83,4941.8330,2.41e+12,1.0,0.0,1449.9236048052821,1212.884249552601,1.81e+05,94016.12797087277,9418.493097419081,0.0,9.244270738961013e-08,0.906977941185793,0.8970074641514603,0.29023375749997143,0.18892947522314424,0.980822297925813,0.0,1683.0,1235.0,
84,5041.9710,2.41e+12,1.0,0.0,1448.1040334567906,1211.791108659373,1.81e+05,93965.72535825017,9407.124968780747,0.0,8.460823897957603e-08,0.9071657563190155,0.8981944108505151,0.2899721488989754,0.188761827878746,0.9804896820568489,0.0,1683.0,1235.0,
85,5143.5040,2.42e+12,1.0,0.0,1448.7792436032037,1212.7680699616953,1.81e+05,94156.15295630248,9418.396178600775,0.0,7.639594883478001e-08,0.9065847366632396,0.8983627130701528,0.2898678067144455,0.18887838431228215,0.9820267478829509,0.0,1683.0,1235.0,
86,5254.0310,2.42e+12,1.0,0.0,1449.6253526679839,1211.4581171923942,1.81e+05,94239.33719012991,9411.078409031605,0.0,6.854991698087911e-08,0.9065971604660941,0.8980188061411982,0.2900423951054141,0.18886970729701308,0.9822716067558532,0.0,1683.0,1235.0,
87,5352.2560,2.42e+12,1.0,0.0,1449.6253526679839,1211.4581171923942,1.81e+05,94239.33719012991,9411.078409031605,0.0,6.854991698087911e-08,0.9065971604660941,0.8980188061411982,0.2900423951054141,0.18886970729701308,0.9822716067558532,0.0,1683.0,1235.0,
88,5449.3700,2.43e+12,1.0,0.0,1448.8410978787238,1216.079209091587,1.81e+05,94544.47330315167,9445.000267084873,0.0,6.694841402896422e-08,0.905131562165395,0.8994858912575057,0.2895358056061916,0.18850106854539922,0.9849550560049197,0.0,1683.0,1235.0,
89,5546.4270,2.43e+12,1.0,0.0,1448.8410978787238,1216.079209091587,1.81e+05,94544.47330315167,9445.000267084873,0.0,6.694841402896422e-08,0.905131562165395,0.8994858912575057,0.2895358056061916,0.18850106854539922,0.9849550560049197,0.0,1683.0,1235.0,
90,5646.8320,2.43e+12,1.0,0.0,1450.125152984779,1213.4116413746938,1.81e+05,94561.25529351065,9394.841470245952,0.0,6.140617672502034e-08,0.9054494960204259,0.898135610200755,0.2898354684117858,0.18902281014326397,0.9844691371292582,0.0,1683.0,1235.0,
91,5747.4560,2.43e+12,1.0,0.0,1450.125152984779,1213.4116413746938,1.81e+05,94561.25529351065,9394.841470245952,0.0,6.140617672502034e-08,0.9054494960204259,0.898135610200755,0.2898354684117858,0.18902281014326397,0.9844691371292582,0.0,1683.0,1235.0,
92,5845.3710,2.42e+12,1.0,0.0,1451.0601364854085,1207.1293314944628,1.81e+05,94177.5135216531,9327.807381818853,0.0,5.850556721555321e-08,0.9073749568060645,0.8963847409425887,0.2903807071426845,0.1895072639718424,0.9814024383853844,0.0,1683.0,1235.0,
93,5939.6990,2.42e+12,1.0,0.0,1451.0601364854085,1207.1293314944628,1.81e+05,94177.5135216531,9327.807381818853,0.0,5.850556721555321e-08,0.9073749568060645,0.8963847409425887,0.2903807071426845,0.1895072639718424,0.9814024383853844,0.0,1683.0,1235.0,
94,6037.6650,2.42e+12,1.0,0.0,1450.8821583407214,1208.0320130255045,1.81e+05,94216.62056625291,9334.982510189286,0.0,5.753970462918637e-08,0.9072322164579711,0.896657125873522,0.29031626067344984,0.18942112634506963,0.9815752720151172,0.0,1683.0,1235.0,
95,6143.7260,2.43e+12,1.0,0.0,1450.208770574036,1208.4567626421297,1.81e+05,94334.85634646632,9357.515366302317,0.0,5.544334217450939e-08,0.9066438823322049,0.8975107038509946,0.29007445344744837,0.1892138021258856,0.9827331802717969,0.0,1683.0,1235.0,
96,6221.1870,2.42e+12,1.0,0.0,1449.5174279769062,1207.554763433131,1.81e+05,94105.90249167781,9317.380981577033,0.0,5.1839319741787195e-08,0.9074460151515469,0.8971356332870852,0.2901832162525962,0.18926854790719988,0.9807939374138698,0.0,1683.0,1235.0,
97,6315.2770,2.43e+12,1.0,0.0,1449.3086724815842,1207.0413606017496,1.81e+05,94257.74536056374,9335.368713913522,0.0,4.910441638092269e-08,0.9068949744484129,0.8977048361026914,0.2900430431607167,0.1891495119064944,0.9819979874885113,0.0,1683.0,1235.0,
98,6404.1290,2.42e+12,1.0,0.0,1449.0581971973718,1203.9767255392057,1.81e+05,94138.32308739811,9290.912329474144,0.0,4.439458761240034e-08,0.9074221393594095,0.8970666574901429,0.29014184129344023,0.18947898298234803,0.9808456874318104,0.0,1683.0,1235.0,
99,6501.1230,2.43e+12,1.0,0.0,1447.7534959583782,1203.098329814204,1.81e+05,94280.37995530272,9281.801172384457,0.0,4.0873355630044105e-08,0.9067841049723454,0.8978771588339338,0.289841955787147,0.18942723268061976,0.981645529647957,0.0,1683.0,1235.0,
100,6600.3333,2.43e+12,1.0,0.0,1447.7534959583782,1203.098329814204,1.81e+05,94280.37995530272,9281.801172384457,0.0,4.0873355630044105e-08,0.9067841049723454,0.8978771588339338,0.289841955787147,0.18942723268061976,0.981645529647957,0.0,1683.0,1235.0,
101,6694.0038,2.43e+12,1.0,0.0,1447.2434813981627,1201.414218371336,1.81e+05,94166.08752829736,9270.750804916766,0.0,3.78003244199502e-08,0.9072271572296906,0.8979032941164149,0.2898875499583923,0.18942181750617215,0.9807896693015942,0.0,1683.0,1235.0,
102,6795.7145,2.43e+12,1.0,0.0,1447.2434813981627,1201.414218371336,1.81e+05,94166.08752829736,9270.750804916766,0.0,3.78003244199502e-08,0.9072271572296906,0.8979032941164149,0.2898875499583923,0.18942181750617215,0.9807896693015942,0.0,1683.0,1235.0,
103,6890.2876,2.43e+12,1.0,0.0,1445.651071368205,1203.4835498085417,1.81e+05,94296.15420926396,9299.31592856202,0.0,3.7373141234434654e-08,0.9063464627766042,0.8992184908818432,0.28948209207939707,0.18911075551537165,0.9818901988781075,0.0,1683.0,1235.0,
104,6998.9044,2.43e+12,1.0,0.0,1445.651071368205,1203.4835498085417,1.81e+05,94296.15420926396,9299.31592856202,0.0,3.7373141234434654e-08,0.9063464627766042,0.8992184908818432,0.28948209207939707,0.18911075551537165,0.9818901988781075,0.0,1683.0,1235.0,
105,7089.0364,2.43e+12,1.0,0.0,1444.5700372327342,1200.9343490454487,1.81e+05,94253.89360412164,9308.159719795585,0.0,3.36028681301715e-08,0.9060798780119044,0.8990782124495477,0.2893145686598718,0.18941771122523948,0.9814649612192745,0.0,1683.0,1235.0,
106,7186.9385,2.43e+12,1.0,0.0,1444.5700372327342,1200.9343490454487,1.81e+05,94253.89360412164,9308.159719795585,0.0,3.36028681301715e-08,0.9060798780119044,0.8990782124495477,0.2893145686598718,0.18941771122523948,0.9814649612192745,0.0,1683.0,1235.0,
107,7292.5450,2.43e+12,1.0,0.0,1442.9614950670957,1199.4473424697012,1.81e+05,94383.22317317387,9350.50108032866,0.0,3.292451301206623e-08,0.9050853984811373,0.89986458239638,0.2888951097093547,0.18960448473695946,0.9823699160345913,0.0,1683.0,1235.0,
108,7397.5225,2.43e+12,1.0,0.0,1442.9614950670957,1199.4473424697012,1.81e+05,94383.22317317387,9350.50108032866,0.0,3.292451301206623e-08,0.9050853984811373,0.89986458239638,0.2888951097093547,0.18960448473695946,0.9823699160345913,0.0,1683.0,1235.0,
109,7513.5460,2.43e+12,1.0,0.0,1442.2703731154168,1200.5791743695054,1.81e+05,94473.99222917542,9383.454693493168,0.0,3.256500572528686e-08,0.9045119710632383,0.9006277878495175,0.28866826430760195,0.18945764821737682,0.983226627352465,0.0,1683.0,1235.0,
110,7627.9180,2.43e+12,1.0,0.0,1443.9097552685878,1201.0015301405965,1.81e+05,94393.09089483244,9348.595412342635,0.0,3.206877163968057e-08,0.9052984441460526,0.8997554595126301,0.28904697734932944,0.1894535756930098,0.9826070826213038,0.0,1683.0,1235.0,
111,7740.6310,2.43e+12,1.0,0.0,1442.7692191582219,1201.0948616058936,1.81e+05,94442.23665845643,9373.49646324231,0.0,3.205996071232179e-08,0.904765116159395,0.9003943759357838,0.2887841471634698,0.18941598618651975,0.9830187269211318,0.0,1683.0,1235.0,
112,7855.0960,2.43e+12,1.0,0.0,1443.2231599877518,1199.4934040685462,1.81e+05,94349.75475341652,9342.355814150222,0.0,3.1690928683556005e-08,0.9053327902004469,0.8997845737255498,0.28897722104781054,0.1895604934735285,0.9821779505173751,0.0,1683.0,1235.0,
113,7958.0420,2.43e+12,1.0,0.0,1443.2231599877518,1199.4934040685462,1.81e+05,94349.75475341652,9342.355814150222,0.0,3.1690928683556005e-08,0.9053327902004469,0.8997845737255498,0.28897722104781054,0.1895604934735285,0.9821779505173751,0.0,1683.0,1235.0,
114,8070.8900,2.43e+12,1.0,0.0,1442.9338420412532,1199.0578428620959,1.81e+05,94406.46422590662,9333.792235884708,0.0,3.1053495641438817e-08,0.9050641445350938,0.8998283866726331,0.28891051032665116,0.18968357625905083,0.9824275069313471,0.0,1683.0,1235.0,
115,8184.2950,2.42e+12,1.0,0.0,1443.391458899402,1199.3785149097941,1.81e+05,94251.7953652454,9312.779540400585,0.0,3.1043952844669766e-08,0.905791688605021,0.8994252693550644,0.2891163353947715,0.18954621912435823,0.9813874879435696,0.0,1683.0,1235.0,
116,8299.7030,2.42e+12,1.0,0.0,1443.391458899402,1199.3785149097941,1.81e+05,94251.7953652454,9312.779540400585,0.0,3.1043952844669766e-08,0.905791688605021,0.8994252693550644,0.2891163353947715,0.18954621912435823,0.9813874879435696,0.0,1683.0,1235.0,
117,8417.6050,2.43e+12,1.0,0.0,1442.7445164251437,1199.4082172386156,1.81e+05,94405.62844932306,9350.90717699349,0.0,3.0972365815275096e-08,0.9050005854320532,0.9001099758821628,0.28885136909784226,0.18955919103916635,0.9825749391157501,0.0,1683.0,1235.0,
118,8532.7060,2.42e+12,1.0,0.0,1443.0252727549769,1197.873128595012,1.81e+05,94280.36519237602,9320.82983996141,0.0,3.0627342106375126e-08,0.9056200220875175,0.8995787923284707,0.2890324956438346,0.18964084198960732,0.98161885692134,0.0,1683.0,1235.0,
119,8648.2838,2.42e+12,1.0,0.0,1442.6752745284273,1197.4467980857116,1.81e+05,94322.82779852768,9330.40659465638,0.0,3.017770888219357e-08,0.905320749538302,0.8996891827742078,0.2889382874458861,0.18972738315838883,0.9818780051834668,0.0,1683.0,1235.0,
120,8770.4891,2.42e+12,1.0,0.0,1442.6752745284273,1197.4467980857116,1.81e+05,94322.82779852768,9330.40659465638,0.0,3.017770888219357e-08,0.905320749538302,0.8996891827742078,0.2889382874458861,0.18972738315838883,0.9818780051834668,0.0,1683.0,1235.0,
121,8890.0554,2.42e+12,1.0,0.0,1443.1055378021488,1197.5077214007406,1.81e+05,94293.83231425157,9324.094053217028,0.0,3.012521185775302e-08,0.905608632059195,0.899558425410677,0.28905281689402595,0.18967637069240412,0.9816772155050455,0.0,1683.0,1235.0,
122,9005.1519,2.42e+12,1.0,0.0,1443.1055378021488,1197.5077214007406,1.81e+05,94293.83231425157,9324.094053217028,0.0,3.012521185775302e-08,0.905608632059195,0.899558425410677,0.28905281689402595,0.18967637069240412,0.9816772155050455,0.0,1683.0,1235.0,
123,9117.8786,2.42e+12,1.0,0.0,1442.7442171528528,1196.2714757397785,1.81e+05,94293.66454120653,9306.600776562915,0.0,2.969419032180886e-08,0.905592222425047,0.89943756178869,0.2890231833295218,0.18991875258136603,0.981398337317899,0.0,1683.0,1235.0,
124,9234.2980,2.42e+12,1.0,0.0,1442.9209232527562,1196.8883287930084,1.81e+05,94304.31826002969,9311.919314334998,0.0,2.960786181223979e-08,0.9055450216464176,0.8994421478230432,0.28903505413042274,0.18984321541491658,0.9815561626541601,0.0,1683.0,1235.0,
125,9341.0380,2.42e+12,1.0,0.0,1442.7279339020301,1196.315843659664,1.81e+05,94284.39417584546,9316.464009937812,0.0,2.9340743297906353e-08,0.9054717002849733,0.8992718034341702,0.2890190341769969,0.18997617935564753,0.9813362427316984,0.0,1683.0,1235.0,
126,9463.6610,2.42e+12,1.0,0.0,1442.7279339020301,1196.315843659664,1.81e+05,94284.39417584546,9316.464009937812,0.0,2.9340743297906353e-08,0.9054717002849733,0.8992718034341702,0.2890190341769969,0.18997617935564753,0.9813362427316984,0.0,1683.0,1235.0,
127,9573.5700,2.42e+12,1.0,0.0,1441.9848991507993,1194.3222048013192,1.81e+05,94292.81009480816,9309.87143715534,0.0,2.82029736228549e-08,0.9052519762146303,0.8991610291224956,0.28892406845472807,0.19030038828680867,0.9810743581566206,0.0,1683.0,1235.0,
128,9686.0820,2.41e+12,1.0,0.0,1442.0024963559772,1191.4446550930431,1.81e+05,94217.42750532739,9274.424355307354,0.0,2.7396533710874145e-08,0.9056170791264639,0.8984584568284091,0.2890699054997277,0.19067075313753667,0.9801394145172353,0.0,1683.0,1235.0,
129,9810.9010,2.41e+12,1.0,0.0,1442.0024963559772,1191.4446550930431,1.81e+05,94217.42750532739,9274.424355307354,0.0,2.7396533710874145e-08,0.9056170791264639,0.8984584568284091,0.2890699054997277,0.19067075313753667,0.9801394145172353,0.0,1683.0,1235.0,
130,9930.6130,2.41e+12,1.0,0.0,1441.3069930296792,1189.8759534887836,1.81e+05,94212.18866433267,9273.348003362578,0.0,2.7327300141021986e-08,0.9054040048414183,0.8984032358999556,0.2889763586102009,0.19088155662529138,0.9799339159289935,0.0,1683.0,1235.0,
131,10049.9910,2.41e+12,1.0,0.0,1441.4766900110708,1190.3902983146918,1.81e+05,94211.35336933678,9276.165684885726,0.0,2.703678567259128e-08,0.90543215646994,0.8983024163953711,0.2890042234654071,0.19092917515090824,0.97981355782641,0.0,1683.0,1235.0,
132,10162.8210,2.41e+12,1.0,0.0,1441.3215165199863,1191.0669818901806,1.81e+05,94222.84706098554,9275.775923108406,0.0,2.6542370980229155e-08,0.9053013266736012,0.8983681338013301,0.28896504679288326,0.1908544693780459,0.9799078274873675,0.0,1683.0,1235.0,
133,10290.4850,2.41e+12,1.0,0.0,1441.3215165199863,1191.0669818901806,1.81e+05,94222.84706098554,9275.775923108406,0.0,2.6542370980229155e-08,0.9053013266736012,0.8983681338013301,0.28896504679288326,0.1908544693780459,0.9799078274873675,0.0,1683.0,1235.0,
134,10397.9660,2.41e+12,1.0,0.0,1440.992582331396,1190.8012276030122,1.81e+05,94239.75133596465,9271.934173949467,0.0,2.611298219842476e-08,0.9051219709464373,0.8983379226868748,0.28890614297658157,0.19094236246306417,0.9798991280092004,0.0,1683.0,1235.0,
135,10506.5830,2.41e+12,1.0,0.0,1441.372496354038,1188.0137951888619,1.81e+05,94217.14591539954,9260.285361508631,0.0,2.5675894081355467e-08,0.9054710349609668,0.897997505793218,0.28904131901222957,0.19115628595232365,0.9796178827098403,0.0,1683.0,1235.0,
136,10628.7610,2.41e+12,1.0,0.0,1441.372496354038,1188.0137951888619,1.81e+05,94217.14591539954,9260.285361508631,0.0,2.5675894081355467e-08,0.9054710349609668,0.897997505793218,0.28904131901222957,0.19115628595232365,0.9796178827098403,0.0,1683.0,1235.0,
137,10758.2400,2.41e+12,1.0,0.0,1440.9952876568918,1187.8619596076455,1.81e+05,94234.6429490651,9256.126096206095,0.0,2.542307897623991e-08,0.9052562484694254,0.897952546294234,0.28897751106410874,0.19127605236253792,0.9795651478885332,0.0,1683.0,1235.0,
138,10877.1500,2.41e+12,1.0,0.0,1440.5921093142438,1187.9596207586355,1.81e+05,94270.99237143974,9257.803422006851,0.0,2.5219186716102517e-08,0.9049540905840463,0.8979801228535551,0.288885433605601,0.19134974141101146,0.97966303680316,0.0,1683.0,1235.0,
139,10999.7260,2.41e+12,1.0,0.0,1440.5921093142438,1187.9596207586355,1.81e+05,94270.99237143974,9257.803422006851,0.0,2.5219186716102517e-08,0.9049540905840463,0.8979801228535551,0.288885433605601,0.19134974141101146,0.97966303680316,0.0,1683.0,1235.0,
140,11111.4840,2.41e+12,1.0,0.0,1440.5921093142438,1187.9596207586355,1.81e+05,94270.99237143974,9257.803422006851,0.0,2.5219186716102517e-08,0.9049540905840463,0.8979801228535551,0.288885433605601,0.19134974141101146,0.97966303680316,0.0,1683.0,1235.0,
141,11236.9070,2.41e+12,1.0,0.0,1440.7351895372374,1188.424615365917,1.81e+05,94285.43346275354,9267.037629227427,0.0,2.4948682921048544e-08,0.9049195238247303,0.8980955067829087,0.2888770552842577,0.1912786356985876,0.9798944870548654,0.0,1683.0,1235.0,
142,11363.3140,2.41e+12,1.0,0.0,1440.858923317927,1188.4849366811563,1.81e+05,94272.56003431935,9266.195525253368,0.0,2.4930155201900943e-08,0.9049922794608306,0.8980037668979493,0.28891301637400757,0.19130253613903725,0.9797726031683957,0.0,1683.0,1235.0,
143,11482.8220,2.41e+12,1.0,0.0,1441.6917397131406,1186.915314666901,1.81e+05,94212.7446111429,9254.554253775692,0.0,2.467167655695929e-08,0.9055397063299275,0.8975689632244472,0.2891217027484596,0.19139898141208644,0.9794213997789829,0.0,1683.0,1235.0,
144,11603.4880,2.41e+12,1.0,0.0,1441.1743830405285,1187.8948332715518,1.81e+05,94298.73404922607,9270.033520960851,0.0,2.4627060601003713e-08,0.9049902770510982,0.8979183071170872,0.2889483002858817,0.19132455609550314,0.9800082854932336,0.0,1683.0,1235.0,
145,11726.8650,2.41e+12,1.0,0.0,1441.1743830405285,1187.8948332715518,1.81e+05,94298.73404922607,9270.033520960851,0.0,2.4627060601003713e-08,0.9049902770510982,0.8979183071170872,0.2889483002858817,0.19132455609550314,0.9800082854932336,0.0,1683.0,1235.0,
146,11841.4740,2.41e+12,1.0,0.0,1441.1743830405285,1187.8948332715518,1.81e+05,94298.73404922607,9270.033520960851,0.0,2.4627060601003713e-08,0.9049902770510982,0.8979183071170872,0.2889483002858817,0.19132455609550314,0.9800082854932336,0.0,1683.0,1235.0,
147,11947.3380,2.41e+12,1.0,0.0,1440.8358390653646,1186.9987484908509,1.81e+05,94268.47821033892,9254.240198947387,0.0,2.4438074338339384e-08,0.9050162492982295,0.897662777260958,0.28895135118241755,0.1915387345008969,0.9795007991759631,0.0,1683.0,1235.0,
148,12067.9980,2.41e+12,1.0,0.0,1440.8358390653646,1186.9987484908509,1.81e+05,94268.47821033892,9254.240198947387,0.0,2.4438074338339384e-08,0.9050162492982295,0.897662777260958,0.28895135118241755,0.1915387345008969,0.9795007991759631,0.0,1683.0,1235.0,
149,12192.8880,2.41e+12,1.0,0.0,1440.8358390653646,1186.9987484908509,1.81e+05,94268.47821033892,9254.240198947387,0.0,2.4438074338339384e-08,0.9050162492982295,0.897662777260958,0.28895135118241755,0.1915387345008969,0.9795007991759631,0.0,1683.0,1235.0,
150,12325.6040,2.41e+12,1.0,0.0,1440.8358390653646,1186.9987484908509,1.81e+05,94268.47821033892,9254.240198947387,0.0,2.4438074338339384e-08,0.9050162492982295,0.897662777260958,0.28895135118241755,0.1915387345008969,0.9795007991759631,0.0,1683.0,1235.0,
151,12447.5230,2.41e+12,1.0,0.0,1440.8358390653646,1186.9987484908509,1.81e+05,94268.47821033892,9254.240198947387,0.0,2.4438074338339384e-08,0.9050162492982295,0.897662777260958,0.28895135118241755,0.1915387345008969,0.9795007991759631,0.0,1683.0,1235.0,
152,12558.7810,2.41e+12,1.0,0.0,1441.4725483074067,1185.2786356018282,1.81e+05,94234.99193902471,9252.159500168626,0.0,2.4386579520531717e-08,0.9054773511637931,0.8975519404873972,0.28910192131116,0.19153842645664032,0.9794355429716861,0.0,1683.0,1235.0,
153,12680.4550,2.41e+12,1.0,0.0,1441.4725483074067,1185.2786356018282,1.81e+05,94234.99193902471,9252.159500168626,0.0,2.4386579520531717e-08,0.9054773511637931,0.8975519404873972,0.28910192131116,0.19153842645664032,0.9794355429716861,0.0,1683.0,1235.0,
154,12806.5470,2.41e+12,1.0,0.0,1441.1830240394963,1187.9635745644764,1.81e+05,94313.27910995338,9274.556156936003,0.0,2.4375697948611248e-08,0.9049451422986772,0.8979852659768399,0.28893253240356015,0.19134242658877001,0.980116708442863,0.0,1683.0,1235.0,
155,12926.7110,2.41e+12,1.0,0.0,1441.1830240394963,1187.9635745644764,1.81e+05,94313.27910995338,9274.556156936003,0.0,2.4375697948611248e-08,0.9049451422986772,0.8979852659768399,0.28893253240356015,0.19134242658877001,0.980116708442863,0.0,1683.0,1235.0,
156,13047.0330,2.41e+12,1.0,0.0,1440.9283102231243,1186.3885337074375,1.81e+05,94316.06575952869,9260.619324733394,0.0,2.4354836954777506e-08,0.9048875557815352,0.8976915268750759,0.28893511511700076,0.1916004322919854,0.9798133124595698,0.0,1683.0,1235.0,
157,13164.6860,2.41e+12,1.0,0.0,1440.9283102231243,1186.3885337074375,1.81e+05,94316.06575952869,9260.619324733394,0.0,2.4354836954777506e-08,0.9048875557815352,0.8976915268750759,0.28893511511700076,0.1916004322919854,0.9798133124595698,0.0,1683.0,1235.0,
158,13296.3790,2.41e+12,1.0,0.0,1440.9283102231243,1186.3885337074375,1.81e+05,94316.06575952869,9260.619324733394,0.0,2.4354836954777506e-08,0.9048875557815352,0.8976915268750759,0.28893511511700076,0.1916004322919854,0.9798133124595698,0.0,1683.0,1235.0,
159,13421.3670,2.41e+12,1.0,0.0,1440.9283102231243,1186.3885337074375,1.81e+05,94316.06575952869,9260.619324733394,0.0,2.4354836954777506e-08,0.9048875557815352,0.8976915268750759,0.28893511511700076,0.1916004322919854,0.9798133124595698,0.0,1683.0,1235.0,
160,13553.6220,2.41e+12,1.0,0.0,1440.9283102231243,1186.3885337074375,1.81e+05,94316.06575952869,9260.619324733394,0.0,2.4354836954777506e-08,0.9048875557815352,0.8976915268750759,0.28893511511700076,0.1916004322919854,0.9798133124595698,0.0,1683.0,1235.0,
161,13677.6250,2.41e+12,1.0,0.0,1440.9283102231243,1186.3885337074375,1.81e+05,94316.06575952869,9260.619324733394,0.0,2.4354836954777506e-08,0.9048875557815352,0.8976915268750759,0.28893511511700076,0.1916004322919854,0.9798133124595698,0.0,1683.0,1235.0,
162,13800.4230,2.41e+12,1.0,0.0,1441.4136662798815,1185.4500400909274,1.81e+05,94281.85878998041,9262.907453269047,0.0,2.397904714337543e-08,0.9052188258772902,0.8975918538612884,0.2890500423316518,0.19158422129930083,0.9797408608229194,0.0,1683.0,1235.0,
163,13912.6320,2.41e+12,1.0,0.0,1441.4136662798815,1185.4500400909274,1.81e+05,94281.85878998041,9262.907453269047,0.0,2.397904714337543e-08,0.9052188258772902,0.8975918538612884,0.2890500423316518,0.19158422129930083,0.9797408608229194,0.0,1683.0,1235.0,
164,14043.8870,2.41e+12,1.0,0.0,1441.4136662798815,1185.4500400909274,1.81e+05,94281.85878998041,9262.907453269047,0.0,2.397904714337543e-08,0.9052188258772902,0.8975918538612884,0.2890500423316518,0.19158422129930083,0.9797408608229194,0.0,1683.0,1235.0,
165,14176.0390,2.41e+12,1.0,0.0,1441.155281592784,1184.4135961105403,1.81e+05,94307.18204254916,9253.692078925797,0.0,2.3828647233710708e-08,0.9049489354734246,0.8971903189034194,0.28902121233280803,0.19188788222088538,0.9795576638535051,0.0,1683.0,1235.0,
166,14309.1620,2.41e+12,1.0,0.0,1441.155281592784,1184.4135961105403,1.81e+05,94307.18204254916,9253.692078925797,0.0,2.3828647233710708e-08,0.9049489354734246,0.8971903189034194,0.28902121233280803,0.19188788222088538,0.9795576638535051,0.0,1683.0,1235.0,
